"id";"created_at";"user_id";"product_id";"discount";"quantity";"subtotal";"tax";"total"
3796;"2019-05-10T06:55:31.165Z";535;68;3.67725;4;115.243;8.64;131.541
3797;"2018-01-09T16:25:09.677Z";536;99;0.0;1;67.8349;4.07;87.0642
3798;"2019-06-11T01:16:53.263Z";536;8;8.17725;5;98.8382;5.93;89.3234
3799;"2019-08-02T20:02:35.244Z";536;127;0.0;5;134.48;8.07;124.122
3800;"2018-07-09T05:14:45.572Z";536;170;0.0;3;105.077;6.3;101.692
3801;"2018-01-23T23:47:28.854Z";536;95;0.0;1;49.8186;2.99;51.5766
3802;"2018-01-06T12:36:08.726Z";536;58;0.0;2;78.1458;4.69;98.0105
3803;"2020-02-22T18:30:29.716Z";536;132;0.0;2;127.882;7.67;138.063
3804;"2018-08-14T07:38:39.375Z";536;15;0.0;6;37.6481;2.26;36.0577
3805;"2019-01-14T19:29:47.487Z";536;172;0.0;1;122.365;7.34;143.057
3806;"2018-11-21T10:28:48.974Z";536;153;0.0;2;66.7989;4.01;60.5343
3807;"2019-06-23T14:46:45.919Z";536;51;0.0;5;75.6506;4.54;73.954
3808;"2017-10-17T07:42:07.140Z";536;4;0.0;6;73.9918;4.44;66.934
3809;"2017-02-17T21:25:42.770Z";536;161;0.0;2;31.7275;1.9;38.6688
3810;"2018-01-06T13:59:32.276Z";536;200;0.0;2;73.204;4.39;90.7465
3811;"2018-09-08T00:00:07.426Z";536;127;0.0;4;134.48;8.07;148.547
3812;"2018-02-12T12:00:22.904Z";536;30;0.0;2;64.1745;3.85;82.2796
3813;"2016-07-22T18:07:16.459Z";536;45;0.0;6;78.6997;4.72;82.8055
3814;"2019-10-15T07:47:45.651Z";536;52;2.29878;5;103.676;6.22;100.763
3815;"2018-06-30T22:31:07.984Z";536;147;0.0;4;66.6473;4.0;66.1213
3816;"2018-03-11T17:08:47.523Z";536;72;0.0;1;142.204;8.53;184.351
3817;"2019-04-08T11:33:45.189Z";536;79;0.0;3;41.6169;2.5;52.3036
3818;"2019-06-16T06:24:14.018Z";536;145;0.0;5;61.1983;3.67;55.3619
3819;"2017-07-03T17:05:00.258Z";536;172;0.0;4;81.5768;4.89;78.6242
3820;"2019-09-29T19:37:37.446Z";536;104;0.0;4;106.442;6.39;130.358
3821;"2019-11-15T14:51:23.504Z";536;33;0.0;2;47.7449;2.86;43.3366
3822;"2018-05-14T23:16:12.111Z";536;71;0.0;3;82.8038;4.97;81.831
3823;"2019-12-04T17:24:37.201Z";537;3;0.0;2;53.0831;3.45;52.2799
3824;"2018-06-11T02:09:01.149Z";537;127;0.0;7;134.48;8.74;140.275
3825;"2020-02-10T05:06:39.563Z";537;160;0.0;1;47.5912;3.09;58.4896
3826;"2016-11-16T20:05:34.276Z";537;95;0.0;2;33.2124;2.16;31.3875
3827;"2017-04-20T07:29:00.666Z";537;161;1.87421;3;31.7275;2.06;31.0592
3828;"2016-11-11T06:04:21.048Z";537;60;0.0;3;19.8681;1.29;24.1102
3829;"2018-05-17T13:50:40.653Z";537;22;0.0;5;32.1368;2.09;33.8681
3830;"2017-11-12T17:45:18.677Z";538;69;0.0;2;48.9251;2.45;53.6467
3831;"2018-06-01T14:51:48.950Z";538;62;0.0;5;133.52;6.68;150.34
3832;"2020-02-24T13:28:59.812Z";538;139;0.0;2;76.7777;3.84;71.5971
3833;"2019-12-13T17:54:11.887Z";538;181;6.37421;2;143.889;7.19;164.718
3834;"2019-06-22T12:39:31.682Z";538;182;0.0;3;84.4894;4.22;79.08
3835;"2019-12-29T00:25:02.526Z";538;42;0.0;2;38.0041;1.9;38.0393
3836;"2019-02-14T11:38:25.815Z";538;34;0.0;2;74.3039;3.72;66.4811
3837;"2020-04-18T11:38:11.871Z";538;198;0.0;2;70.1461;3.51;83.4324
3838;"2019-03-30T11:17:19.224Z";538;72;0.0;0;142.204;7.11;178.105
3839;"2019-03-04T19:58:08.515Z";538;22;0.0;0;32.1368;1.61;29.1734
3840;"2020-04-13T18:46:17.025Z";538;17;0.0;2;79.9361;4.0;94.5496
3841;"2020-01-15T12:55:39.703Z";538;124;0.0;1;110.931;5.55;116.351
3842;"2018-07-18T17:17:34.625Z";538;109;0.0;3;119.05;5.95;129.084
3843;"2020-04-18T19:02:16.091Z";538;149;0.0;2;69.1542;3.46;84.3964
3844;"2016-11-17T20:12:04.641Z";538;199;0.0;2;76.9533;3.85;83.1173
3845;"2017-11-01T02:43:49.779Z";538;195;0.0;2;73.1872;3.66;63.1924
3846;"2018-11-30T15:18:23.565Z";538;3;0.562169;2;53.0831;2.65;50.2989
3847;"2017-11-25T21:47:37.066Z";538;164;5.06217;2;61.9786;3.1;76.1095
3848;"2019-02-12T18:48:20.759Z";540;139;0.0;1;76.7777;5.76;92.8711
3849;"2019-07-16T04:06:18.990Z";540;33;0.0;5;47.7449;3.58;53.3491
3850;"2020-04-11T13:07:54.674Z";540;19;0.0;2;64.0068;4.8;82.7162
3851;"2018-08-31T09:03:54.600Z";540;31;5.06217;26;105.653;7.92;112.347
3852;"2018-06-06T15:34:14.833Z";540;8;0.0;4;98.8382;7.41;100.098
3853;"2019-05-06T12:26:52.114Z";540;193;0.0;3;50.3808;3.78;51.2271
3854;"2018-06-27T17:27:16.868Z";540;29;0.0;6;123.574;9.27;157.79
3855;"2019-07-21T20:01:14.660Z";540;131;0.0;5;113.117;8.48;106.486
3856;"2017-12-15T07:22:06.170Z";540;35;0.0;1;47.6912;3.58;57.2515
3857;"2020-02-05T21:25:18.982Z";540;120;0.0;2;83.502;6.26;97.4669
3858;"2019-10-02T05:42:15.505Z";540;174;0.0;7;111.614;8.37;110.288
3859;"2020-01-11T23:25:17.934Z";542;172;0.0;2;122.365;5.81;110.404
3860;"2019-06-14T09:52:12.217Z";542;72;0.0;8;142.204;6.75;138.426
3861;"2019-10-09T00:27:28.982Z";542;49;0.0;7;131.429;6.24;113.581
3862;"2019-07-12T10:45:27.780Z";542;98;0.0;6;112.418;5.34;132.4
3863;"2019-08-07T17:43:53.119Z";542;113;0.0;7;110.477;5.25;123.64
3864;"2019-12-17T05:03:06.826Z";542;136;0.0;1;105.204;5.0;91.9638
3865;"2018-01-15T10:59:14.135Z";543;176;0.0;1;57.9248;2.32;60.5109
3866;"2017-12-28T18:21:11.356Z";543;85;0.0;1;36.6007;1.46;45.0733
3867;"2019-08-15T17:52:55.179Z";543;5;0.0;5;124.118;4.96;151.049
3868;"2017-05-28T16:37:39.134Z";543;122;0.0;4;66.5635;2.66;66.3654
3869;"2019-11-20T17:20:44.632Z";543;137;0.0;3;67.7725;2.71;58.2794
3870;"2018-03-08T21:04:08.290Z";543;66;0.0;1;136.161;5.45;141.061
3871;"2019-03-09T00:26:02.110Z";543;157;0.0;1;139.894;5.6;169.656
3872;"2017-12-29T19:15:31.158Z";543;168;0.0;3;79.2878;3.17;95.2089
3873;"2017-04-12T15:11:29.283Z";543;19;0.0;3;42.6712;1.71;46.8911
3874;"2018-02-23T01:16:56.939Z";543;155;0.0;2;43.7757;1.75;43.5276
3875;"2019-09-04T07:43:49.610Z";543;26;0.0;5;68.1247;2.72;72.138
3876;"2019-03-29T16:14:54.107Z";543;177;0.0;1;128.819;5.15;143.304
3877;"2017-11-09T22:46:51.252Z";544;167;0.0;3;65.1363;4.07;64.9645
3878;"2020-01-29T16:08:14.272Z";544;170;0.0;1;105.077;6.57;121.213
3879;"2017-10-09T07:28:08.778Z";544;143;0.0;4;40.7989;2.55;45.4656
3880;"2017-08-08T23:38:44.494Z";544;181;0.0;7;95.9263;6.0;103.867
3881;"2017-07-05T12:36:51.724Z";544;47;0.0;6;56.0511;3.5;65.3637
3882;"2018-08-25T19:48:18.320Z";544;75;0.0;7;125.813;7.86;158.27
3883;"2020-04-05T03:07:40.028Z";544;158;0.0;3;139.894;8.74;150.322
3884;"2018-03-30T18:42:40.941Z";544;66;0.0;1;136.161;8.51;147.786
3885;"2018-04-22T11:04:22.536Z";544;99;0.0;3;67.8349;4.24;72.7118
3886;"2020-01-22T10:32:02.666Z";544;3;0.0;2;53.0831;3.32;47.079
3887;"2018-03-26T05:49:54.536Z";544;117;0.0;1;55.0249;3.44;68.6808
3888;"2018-09-20T21:03:47.810Z";544;135;0.0;5;45.804;2.86;49.8064
3889;"2018-12-24T20:25:48.334Z";544;56;0.0;1;36.3713;2.27;40.821
3890;"2020-02-12T03:33:00.334Z";544;195;0.0;2;109.781;6.86;120.861
3891;"2019-11-08T15:14:36.139Z";544;54;0.0;3;62.0936;3.88;57.0928
3892;"2019-04-02T06:58:30.995Z";545;35;0.0;3;71.5369;2.86;82.7835
3893;"2018-11-12T05:51:22.411Z";545;48;0.0;3;123.209;4.93;138.788
3894;"2018-05-21T04:11:32.839Z";545;133;0.0;5;68.482;2.74;86.108
3895;"2017-12-22T17:19:10.164Z";545;21;0.0;2;40.3833;1.62;40.155
3896;"2018-11-05T05:22:18.320Z";545;126;0.0;3;125.244;5.01;109.798
3897;"2017-12-26T02:37:21.413Z";545;173;0.0;2;81.5768;3.26;99.3339
3898;"2017-10-24T11:46:12.958Z";545;171;0.0;6;70.0511;2.8;83.3216
3899;"2018-09-19T12:14:33.802Z";545;37;0.0;5;80.1077;3.2;69.1946
3900;"2018-09-09T01:48:32.638Z";545;2;0.0;5;105.12;4.2;94.4061
3901;"2017-11-14T15:40:37.379Z";545;49;0.0;3;87.6191;3.5;107.357
3902;"2018-10-26T08:40:24.348Z";545;174;0.0;6;111.614;4.46;138.489
3903;"2019-10-11T17:20:43.180Z";545;64;0.0;6;143.422;5.74;176.282
3904;"2018-11-06T19:53:21.271Z";545;67;0.0;3;41.2448;1.65;36.955
3905;"2017-03-29T20:33:13.505Z";545;42;0.0;1;25.3361;1.01;25.0372
3906;"2019-12-18T13:44:32.591Z";545;51;0.0;2;75.6506;3.03;89.3424
3907;"2018-06-26T05:30:49.218Z";545;106;0.0;7;52.7235;2.11;65.8025
3908;"2018-09-12T12:13:23.110Z";547;59;0.0;5;89.2021;5.58;99.7113
3909;"2019-05-26T11:24:00.737Z";549;67;0.0;5;41.2448;2.06;50.8825
3910;"2019-05-20T21:31:59.362Z";549;96;0.0;3;104.821;5.24;105.964
3911;"2019-07-27T05:16:20.477Z";549;143;0.0;3;61.1983;3.06;67.5903
3912;"2020-04-10T19:07:31.948Z";549;20;0.0;2;37.3265;1.87;44.5729
3913;"2018-05-24T23:52:14.029Z";549;65;0.0;3;68.2277;3.41;66.4084
3914;"2017-11-21T08:42:45.416Z";549;21;0.0;2;40.3833;2.02;49.2026
3915;"2019-06-14T22:42:07.600Z";549;179;0.0;3;68.3241;3.42;61.2699
3916;"2019-03-02T23:36:03.869Z";549;30;0.0;1;64.1745;3.21;68.3021
3917;"2019-04-05T18:00:31.433Z";549;59;0.0;3;89.2021;4.46;113.671
3918;"2018-11-29T19:21:42.173Z";549;198;0.0;2;70.1461;3.51;89.2493
3919;"2018-04-25T02:41:54.465Z";549;124;0.0;2;110.931;5.55;141.863
3920;"2017-10-09T13:29:15.053Z";549;173;0.0;5;81.5768;4.08;72.8608
3921;"2018-10-17T17:27:52.474Z";550;81;0.0;3;43.933;0.0;43.1995
3922;"2017-07-10T02:29:38.372Z";550;197;7.41443;4;46.7641;0.0;49.332
3923;"2019-04-28T00:30:47.137Z";550;116;0.0;4;114.425;0.0;106.429
3924;"2020-02-28T20:10:21.183Z";550;109;0.0;2;119.05;0.0;127.675
3925;"2019-03-03T02:50:26.217Z";550;51;0.0;1;75.6506;0.0;75.0057
3926;"2018-12-20T00:40:02.357Z";550;57;0.0;2;122.422;0.0;123.695
3927;"2019-05-03T04:48:36.413Z";550;79;0.0;5;41.6169;0.0;45.1406
3928;"2019-03-22T06:58:41.751Z";550;167;0.0;1;97.7045;0.0;109.941
3929;"2018-09-07T10:13:10.947Z";550;185;0.0;5;39.577;0.0;46.9829
3930;"2019-04-24T18:13:59.127Z";550;150;0.0;4;128.554;0.0;111.663
3931;"2018-09-14T21:07:54.294Z";550;33;0.0;5;47.7449;0.0;50.5951
3932;"2019-11-20T09:39:15.119Z";550;69;0.0;3;73.3877;0.0;70.3019
3933;"2017-05-02T15:05:45.225Z";551;77;0.0;4;67.3446;2.69;73.8185
3934;"2018-04-13T13:08:28.681Z";551;129;0.0;2;148.167;5.93;140.666
3935;"2019-12-13T15:40:06.801Z";551;195;0.0;1;109.781;4.39;134.755
3936;"2018-10-13T07:23:43.372Z";551;187;0.0;5;98.977;3.96;85.6811
3937;"2017-02-24T10:22:04.953Z";551;172;0.0;2;81.5768;3.26;101.818
3938;"2019-04-11T05:09:08.098Z";551;130;0.0;4;75.0257;3.0;91.0126
3939;"2016-11-07T23:22:20.523Z";551;162;0.0;3;22.3786;0.9;26.0571
3940;"2019-05-15T03:49:56.890Z";551;98;0.0;3;112.418;4.5;114.145
3941;"2017-06-22T16:06:49.901Z";551;183;6.4719;5;37.7983;1.51;36.338
3942;"2018-06-02T03:05:19.583Z";551;44;0.0;7;76.3526;3.05;80.6364
3943;"2019-01-25T15:53:28.323Z";552;141;0.0;2;126.203;5.33;144.278
3944;"2018-04-13T13:02:54.076Z";552;129;0.0;3;148.167;6.26;153.571
3945;"2019-02-27T19:42:49.074Z";552;144;0.0;2;61.1983;2.59;69.6216
3946;"2018-05-20T01:25:37.636Z";552;74;0.0;3;51.128;2.16;63.3814
3947;"2019-08-11T18:00:28.632Z";552;195;0.0;6;109.781;4.64;131.695
3948;"2017-05-31T22:05:50.884Z";552;168;0.0;3;79.2878;3.35;94.0192
3949;"2018-07-05T09:14:02.671Z";552;31;0.0;3;105.653;4.46;125.932
3950;"2018-12-28T07:12:39.688Z";552;67;0.0;2;41.2448;1.74;37.4386
3951;"2019-07-23T00:03:14.081Z";552;46;0.0;4;118.05;4.99;140.012
3952;"2019-12-10T02:34:12.558Z";552;121;0.0;2;40.4453;1.71;38.1121
3953;"2019-04-26T00:32:30.728Z";552;156;0.0;2;30.6158;1.29;33.9199
3954;"2017-06-02T23:46:16.333Z";552;178;0.0;3;78.2198;3.3;84.2265
3955;"2020-03-28T16:42:16.216Z";552;45;0.0;1;118.05;4.99;115.679
3956;"2019-12-17T00:48:50.740Z";552;57;0.0;1;122.422;5.17;135.125
3957;"2017-08-27T06:39:35.243Z";552;158;0.0;4;93.2628;3.94;88.4253
3958;"2020-03-27T17:48:15.818Z";554;88;0.0;1;105.413;5.27;133.343
3959;"2019-10-30T01:50:12.068Z";554;116;0.0;4;114.425;5.72;102.954
3960;"2020-01-18T12:28:25.023Z";554;6;0.0;1;97.4362;4.87;100.657
3961;"2020-03-19T01:28:18.218Z";554;17;0.0;0;79.9361;4.0;87.0992
3962;"2018-07-04T01:11:34.367Z";554;111;0.0;2;55.5267;2.78;65.3832
3963;"2018-10-19T10:43:21.267Z";554;190;0.0;3;128.584;6.43;117.987
3964;"2019-11-10T04:29:54.946Z";554;60;0.0;1;29.8021;1.49;33.6608
3965;"2019-03-07T19:23:32.872Z";554;189;0.0;0;93.2774;4.66;112.278
3966;"2018-12-15T09:12:02.111Z";554;119;0.0;1;43.4381;2.17;52.4162
3967;"2018-06-24T02:00:02.321Z";554;66;0.0;3;136.161;6.81;171.053
3968;"2019-04-02T21:59:50.121Z";554;140;0.0;1;66.8031;3.34;78.4901
3969;"2018-09-05T14:08:40.497Z";554;30;0.0;2;64.1745;3.21;79.3168
3970;"2018-12-10T17:26:44.435Z";554;179;0.0;1;68.3241;3.42;81.1327
3971;"2018-01-24T23:00:20.190Z";554;21;5.98044;1;60.575;3.03;74.6448
3972;"2018-04-04T05:49:39.568Z";554;111;1.48044;2;55.5267;2.78;51.2365
3973;"2018-02-06T05:38:18.753Z";555;198;0.0;1;70.1461;4.21;80.1889
3974;"2017-02-24T18:25:49.110Z";555;59;0.0;1;59.4681;3.57;77.5513
3975;"2018-03-29T21:47:18.027Z";555;29;0.0;0;123.574;7.41;137.877
3976;"2020-02-04T14:59:49.992Z";555;147;0.0;1;66.6473;4.0;64.6472
3977;"2017-12-30T20:56:28.639Z";555;138;0.0;1;75.9672;4.56;91.5264
3978;"2017-08-05T15:07:40.878Z";555;127;0.0;6;89.6534;5.38;103.921
3979;"2019-07-04T20:49:22.052Z";555;39;0.0;5;114.582;6.87;109.415
3980;"2019-09-16T15:53:31.394Z";555;143;0.0;5;61.1983;3.67;61.3134
3981;"2017-06-20T20:31:31.304Z";556;45;0.0;5;78.6997;4.92;76.1847
3982;"2018-11-08T12:58:34.628Z";556;148;0.0;2;138.982;8.69;142.938
3983;"2017-11-10T08:58:55.334Z";556;162;3.51868;3;22.3786;1.4;26.6847
3984;"2018-12-13T21:35:18.583Z";556;163;0.0;2;33.5679;2.1;32.175
3985;"2018-07-01T19:07:32.345Z";556;67;0.0;5;41.2448;2.58;44.856
3986;"2017-09-28T03:07:21.037Z";556;158;0.0;6;93.2628;5.83;116.365
3987;"2017-08-18T13:40:23.300Z";556;54;0.0;9;41.3957;2.59;35.6842
3988;"2017-02-18T17:35:01.697Z";556;53;0.0;2;29.5172;1.84;36.7289
3989;"2018-02-23T04:11:53.003Z";556;36;3.51868;1;130.937;8.18;137.907
3990;"2018-10-18T20:11:47.808Z";556;94;0.0;6;109.219;6.83;133.04
3991;"2017-11-06T06:47:14.511Z";556;88;0.0;4;70.2753;4.39;73.1487
3992;"2019-02-18T13:44:36.242Z";557;115;0.0;2;77.912;4.87;67.5989
3993;"2018-01-10T18:11:08.240Z";557;187;0.0;2;98.977;6.19;129.055
3994;"2020-04-05T09:17:05.539Z";557;71;0.0;3;82.8038;5.18;82.1946
3995;"2019-11-18T20:04:11.691Z";557;71;0.0;4;82.8038;5.18;97.0275
3996;"2017-09-13T20:15:53.556Z";557;179;0.0;5;45.5494;2.85;45.0012
3997;"2019-07-05T20:17:06.876Z";557;151;0.0;5;91.613;5.73;95.6467
3998;"2018-08-21T20:59:04.122Z";557;166;0.0;8;38.3045;2.39;42.445
3999;"2019-12-22T12:52:42.120Z";557;197;0.0;2;70.1461;4.38;90.3163
4000;"2019-11-09T03:54:25.685Z";557;38;0.0;4;66.0694;4.13;66.3302
4001;"2019-04-13T20:26:02.465Z";557;135;0.0;4;45.804;2.86;44.0637
4002;"2019-05-16T12:16:06.295Z";557;84;0.0;4;81.8763;5.12;98.9823
4003;"2019-08-23T03:07:14.539Z";557;162;0.0;6;33.5679;2.1;30.5535
4004;"2018-02-12T05:56:51.378Z";557;115;0.0;2;77.912;4.87;91.5957
4005;"2019-10-20T21:37:08.498Z";557;15;0.0;5;37.6481;2.35;41.7291
4006;"2020-04-16T03:48:00.788Z";558;178;0.0;3;117.33;4.69;113.543
4007;"2018-11-17T20:27:15.219Z";558;49;0.0;3;131.429;5.26;130.324
4008;"2019-05-05T18:20:15.338Z";558;31;0.0;5;105.653;4.23;129.482
4009;"2019-02-10T04:23:39.875Z";558;60;0.0;2;29.8021;1.19;31.0151
4010;"2017-02-17T14:53:28.374Z";558;144;7.25963;1;40.7989;1.63;45.156
4011;"2019-01-17T02:07:13.281Z";558;98;2.75963;2;112.418;4.5;122.942
4012;"2016-10-22T19:32:30.565Z";558;97;0.0;5;74.9455;3.0;84.958
4013;"2018-07-16T19:42:17.708Z";558;185;0.0;5;39.577;1.58;47.2861
4014;"2020-02-10T01:40:25.262Z";558;48;0.0;2;123.209;4.93;151.673
4015;"2018-07-23T08:39:35.345Z";558;191;0.0;7;128.584;5.14;164.645
4016;"2019-11-13T10:54:20.881Z";558;160;0.0;4;47.5912;1.9;50.2175
4017;"2017-07-01T21:40:42.297Z";558;105;0.0;5;35.149;1.41;42.3414
4018;"2020-04-04T09:34:15.034Z";558;165;0.0;2;38.3045;1.53;38.9021
4019;"2016-12-23T14:20:30.717Z";558;104;0.0;2;70.9614;2.84;86.9417
4020;"2017-08-16T16:06:50.138Z";558;192;0.0;6;46.1228;1.84;39.3963
4021;"2019-12-23T11:15:00.116Z";560;38;8.80353;2;66.0694;3.96;82.0823
4022;"2018-10-09T12:17:18.804Z";560;93;0.0;8;49.8186;2.99;45.6365
4023;"2018-01-19T23:21:35.041Z";560;156;0.0;3;30.6158;1.84;39.483
4024;"2019-04-11T08:21:02.123Z";560;120;0.0;3;83.502;5.01;79.2102
4025;"2017-01-27T08:35:02.208Z";560;166;0.0;2;25.5363;1.53;23.8443
4026;"2018-12-26T07:07:31.182Z";560;74;0.0;3;51.128;3.07;65.7593
4027;"2018-08-08T04:56:48.373Z";560;187;0.0;9;98.977;5.94;92.9338
4028;"2018-04-12T23:20:24.579Z";560;78;0.0;3;41.6169;2.5;48.8666
4029;"2017-09-27T23:22:14.868Z";560;108;0.0;5;33.3966;2.0;37.1041
4030;"2019-09-19T15:48:48.736Z";560;86;0.0;5;92.3144;5.54;94.0018
4031;"2019-07-28T23:45:19.882Z";560;151;0.0;5;91.613;5.5;99.2946
4032;"2017-11-05T12:59:22.014Z";560;28;0.0;3;45.4165;2.72;52.1265
4033;"2017-08-04T11:23:16.332Z";560;134;0.0;7;28.3282;1.7;27.4024
4034;"2019-08-08T02:56:39.736Z";560;42;0.0;9;38.0041;2.28;38.2071
4035;"2018-12-28T14:11:50.696Z";560;177;0.0;2;128.819;7.73;161.893
4036;"2019-06-27T06:04:35.381Z";561;24;0.0;7;112.306;0.0;111.475
4037;"2018-04-04T19:18:28.412Z";561;128;0.0;4;75.0802;0.0;66.2062
4038;"2019-10-10T15:29:56.570Z";561;200;0.0;6;73.204;0.0;63.1875
4039;"2017-03-01T06:02:44.283Z";561;10;0.0;1;31.7862;0.0;28.6858
4040;"2020-01-06T07:26:44.174Z";561;46;0.0;2;118.05;0.0;145.182
4041;"2018-06-07T02:30:01.400Z";561;61;0.0;7;23.5379;0.0;20.7167
4042;"2020-02-01T14:31:20.339Z";561;151;0.0;1;91.613;0.0;101.924
4043;"2018-04-14T02:09:52.695Z";561;178;0.0;3;117.33;0.0;122.141
4044;"2018-01-29T21:05:38.258Z";561;55;0.0;2;95.7713;0.0;94.1139
4045;"2018-10-02T12:45:10.750Z";561;25;0.0;6;68.6226;0.0;65.458
4046;"2020-04-17T05:59:24.320Z";561;157;0.0;4;139.894;0.0;162.38
4047;"2020-02-15T03:53:36.798Z";561;123;0.0;2;110.931;0.0;98.1689
4048;"2019-03-03T18:10:51.507Z";561;26;0.0;1;68.1247;0.0;61.67
4049;"2017-11-14T01:34:54.632Z";561;81;0.0;3;29.2887;0.0;27.2563
4050;"2018-01-02T15:08:45.480Z";561;107;0.0;3;50.0949;0.0;52.1083
4051;"2018-03-31T04:13:34.938Z";561;186;0.0;1;98.977;0.0;118.804
4052;"2020-04-02T06:24:16.020Z";561;59;0.0;2;89.2021;0.0;77.9516
4053;"2018-08-25T17:28:22.971Z";561;9;0.0;7;87.4697;0.0;72.9872
4054;"2019-10-21T13:59:46.891Z";561;12;0.0;7;116.014;0.0;127.925
4055;"2019-05-09T04:28:19.005Z";561;148;0.0;4;138.982;0.0;161.666
4056;"2019-02-07T10:10:20.575Z";561;81;0.0;2;43.933;0.0;46.3559
4057;"2019-12-23T01:00:43.040Z";562;64;0.0;2;143.422;9.86;161.214
4058;"2019-10-08T07:13:36.842Z";562;132;0.0;7;127.882;8.79;114.989
4059;"2018-12-23T01:34:18.440Z";562;30;0.0;2;64.1745;4.41;70.5046
4060;"2020-04-04T22:46:28.218Z";564;25;0.0;2;68.6226;3.43;85.9748
4061;"2020-03-29T12:37:18.388Z";564;47;0.0;1;84.0766;4.2;108.35
4062;"2018-11-29T07:29:19.891Z";564;35;0.0;4;71.5369;3.58;80.3845
4063;"2017-06-02T14:53:16.689Z";564;52;0.0;8;69.1172;3.46;77.9171
4064;"2019-11-08T15:39:20.573Z";564;187;0.0;4;98.977;4.95;85.7635
4065;"2019-01-21T13:49:45.587Z";564;172;0.0;2;122.365;6.12;112.789
4066;"2018-10-21T01:13:32.081Z";564;83;0.0;4;81.8763;4.09;85.2871
4067;"2019-01-21T00:39:10.383Z";564;42;2.88509;1;38.0041;1.9;33.9528
4068;"2018-04-26T02:04:19.191Z";564;57;0.0;3;122.422;6.12;134.325
4069;"2018-11-15T12:46:49.883Z";564;80;0.0;3;54.9133;2.75;61.4868
4070;"2017-11-22T01:48:20.924Z";564;174;2.88509;3;74.4095;3.72;90.1902
4071;"2019-10-03T21:52:42.641Z";564;145;0.0;5;61.1983;3.06;69.2697
4072;"2020-01-31T17:51:09.331Z";564;190;0.0;1;128.584;6.43;153.028
4073;"2017-12-11T06:27:48.665Z";564;146;0.0;1;84.0315;4.2;105.488
4074;"2018-03-04T06:56:54.246Z";564;24;2.40857;1;112.306;5.62;121.975
4075;"2019-04-06T16:26:07.471Z";565;178;0.0;3;117.33;8.21;116.241
4076;"2018-08-02T16:22:26.463Z";565;197;0.0;4;70.1461;4.91;91.4785
4077;"2017-12-17T06:36:42.241Z";565;103;0.0;1;31.3614;2.2;35.3656
4078;"2019-04-16T17:15:50.116Z";566;183;0.0;2;56.6974;2.83;48.5191
4079;"2018-08-24T12:38:33.361Z";566;52;0.0;6;103.676;5.18;113.446
4080;"2019-08-04T19:25:51.018Z";566;104;0.0;8;106.442;5.32;112.696
4081;"2019-08-19T12:24:05.977Z";566;63;0.0;6;133.52;6.68;154.141
4082;"2019-08-13T13:46:38.741Z";566;82;0.0;4;60.8955;3.04;73.7669
4083;"2017-11-06T15:52:02.973Z";566;177;0.0;2;85.8795;4.29;104.569
4084;"2018-08-06T06:43:15.620Z";566;145;0.0;6;61.1983;3.06;77.6365
4085;"2019-08-18T18:52:42.087Z";566;101;0.0;8;139.825;6.99;172.797
4086;"2018-11-01T11:06:55.691Z";566;71;0.0;3;82.8038;4.14;74.8149
4087;"2018-01-07T19:46:42.862Z";566;193;0.0;2;50.3808;2.52;61.952
4088;"2019-02-14T21:16:07.149Z";566;61;0.0;2;23.5379;1.18;22.7299
4089;"2018-01-22T00:15:06.250Z";566;197;0.0;2;70.1461;3.51;65.1579
4090;"2019-08-24T15:54:52.732Z";566;123;0.0;8;110.931;5.55;114.545
4091;"2020-04-09T08:19:27.977Z";566;61;0.0;3;23.5379;1.18;26.863
4092;"2020-03-05T21:11:25.001Z";566;106;0.0;1;52.7235;2.64;53.175
4093;"2016-10-14T09:04:05.935Z";566;173;0.0;35;81.5768;4.08;87.395
4094;"2019-12-20T02:02:08.022Z";567;147;0.0;2;66.6473;3.33;57.9809
4095;"2019-08-19T22:04:17.439Z";567;39;0.0;8;114.582;5.73;99.3603
4096;"2019-01-13T06:38:59.032Z";567;190;0.0;2;128.584;6.43;138.835
4097;"2017-05-14T07:38:30.745Z";567;53;0.0;3;29.5172;1.48;29.3556
4098;"2020-04-08T21:33:16.871Z";567;32;0.0;3;107.145;5.36;103.376
4099;"2018-08-16T16:02:42.623Z";567;58;2.57974;8;78.1458;3.91;84.3722
4100;"2018-07-17T17:24:46.955Z";567;51;0.0;4;75.6506;3.78;77.7954
4101;"2016-09-17T23:09:57.487Z";567;55;0.0;4;63.8475;3.19;68.1267
4102;"2019-10-21T08:35:13.191Z";567;65;0.0;7;68.2277;3.41;73.4534
4103;"2018-11-10T12:19:12.440Z";567;145;0.0;3;61.1983;3.06;62.6434
4104;"2017-01-18T03:05:58.218Z";567;117;0.0;2;36.6832;1.83;39.1233
4105;"2019-06-30T03:51:26.643Z";567;105;0.0;7;52.7235;2.64;50.7273
4106;"2019-02-28T16:53:26.492Z";567;96;0.0;2;104.821;5.24;101.522
4107;"2018-11-14T17:20:19.838Z";567;128;0.0;3;75.0802;3.75;86.3622
4108;"2018-11-30T03:48:35.919Z";567;148;2.57974;2;138.982;6.95;142.802
4109;"2017-02-15T18:39:10.027Z";567;89;0.0;1;42.4797;2.12;49.2813
4110;"2019-06-27T13:43:46.751Z";567;78;0.0;7;41.6169;2.08;52.8693
