,user_id,product_id
8629,1155,189
8630,1156,73
8631,1158,83
8632,1158,129
8633,1158,2
8634,1158,138
8635,1158,19
8636,1158,104
8637,1158,25
8638,1158,140
8639,1158,18
8640,1158,169
8641,1158,165
8642,1158,48
8643,1158,42
8644,1158,25
8645,1158,170
8646,1158,41
8647,1158,13
8648,1158,146
8649,1158,40
8650,1160,82
8651,1160,65
8652,1160,60
8653,1160,127
8654,1160,161
8655,1160,55
8656,1160,195
8657,1160,75
8658,1160,89
8659,1160,151
8660,1160,104
8661,1160,197
8662,1160,169
8663,1160,73
8664,1160,170
8665,1160,117
8666,1160,12
8667,1160,117
8668,1160,161
8669,1160,121
8670,1160,61
8671,1160,32
8672,1160,110
8673,1160,114
8674,1160,8
8675,1160,65
8676,1160,174
8677,1160,142
8678,1160,86
8679,1161,100
8680,1161,56
8681,1161,87
8682,1162,31
8683,1162,169
8684,1162,34
8685,1162,125
8686,1162,45
8687,1162,102
8688,1162,62
8689,1162,84
8690,1162,146
8691,1162,168
8692,1162,118
8693,1162,149
8694,1162,23
8695,1162,158
8696,1162,26
8697,1162,77
8698,1162,92
8699,1162,194
8700,1162,159
8701,1162,148
8702,1162,163
8703,1162,144
8704,1162,80
8705,1162,28
8706,1163,165
8707,1163,156
8708,1163,75
8709,1163,173
8710,1163,114
8711,1163,185
8712,1163,125
8713,1163,122
8714,1163,53
8715,1163,184
8716,1163,88
8717,1163,69
8718,1164,141
8719,1164,188
8720,1164,43
8721,1164,103
8722,1164,38
8723,1164,116
8724,1164,168
8725,1164,119
8726,1164,183
8727,1164,125
8728,1164,174
8729,1164,13
8730,1164,187
8731,1164,121
8732,1164,86
8733,1164,83
8734,1164,65
8735,1164,3
8736,1165,73
8737,1165,121
8738,1165,133
8739,1168,5
8740,1168,134
8741,1168,58
8742,1168,122
8743,1168,180
8744,1168,84
8745,1168,140
8746,1168,157
8747,1169,67
8748,1169,21
8749,1169,170
8750,1169,156
8751,1169,154
8752,1169,55
8753,1169,72
8754,1169,159
8755,1169,192
8756,1169,107
8757,1169,22
8758,1169,23
8759,1169,118
8760,1169,97
8761,1169,71
8762,1170,14
8763,1170,134
8764,1170,76
8765,1170,55
8766,1170,16
8767,1170,11
8768,1171,139
8769,1172,30
8770,1172,82
8771,1172,32
8772,1172,176
8773,1172,44
8774,1172,165
8775,1172,180
8776,1172,101
8777,1175,105
8778,1175,169
8779,1175,40
8780,1175,5
8781,1175,103
8782,1175,158
8783,1175,142
8784,1175,132
8785,1175,91
8786,1175,157
8787,1175,177
8788,1175,77
8789,1175,150
8790,1175,17
8791,1175,87
8792,1175,34
8793,1175,46
8794,1175,56
8795,1177,81
8796,1177,21
8797,1177,16
8798,1177,84
8799,1177,146
8800,1177,141
8801,1177,166
8802,1177,185
8803,1177,51
8804,1177,67
8805,1177,86
8806,1177,52
8807,1177,79
8808,1177,79
8809,1177,139
8810,1177,88
8811,1179,22
8812,1179,100
8813,1179,13
8814,1179,198
8815,1179,153
8816,1179,79
8817,1180,13
8818,1180,183
8819,1180,91
8820,1180,9
8821,1180,90
8822,1180,68
8823,1180,196
8824,1180,68
8825,1180,33
8826,1180,178
8827,1181,16
8828,1181,169
8829,1181,77
8830,1181,187
8831,1181,161
8832,1181,43
8833,1181,116
8834,1181,21
8835,1181,38
8836,1181,166
8837,1181,189
8838,1181,51
8839,1181,10
8840,1181,49
8841,1181,118
8842,1181,19
8843,1181,83
8844,1182,5
8845,1182,163
8846,1182,187
8847,1182,91
8848,1182,173
8849,1182,4
8850,1182,163
8851,1182,91
8852,1182,182
8853,1187,171
8854,1187,17
8855,1187,59
8856,1187,143
8857,1188,38
8858,1188,180
8859,1188,65
8860,1188,18
8861,1188,26
8862,1188,97
8863,1188,148
8864,1188,187
8865,1188,183
8866,1188,194
8867,1191,132
8868,1191,21
8869,1191,162
8870,1191,99
8871,1191,45
8872,1192,139
8873,1192,111
8874,1192,146
8875,1192,26
8876,1192,195
8877,1192,182
8878,1192,7
8879,1192,75
8880,1192,177
8881,1192,89
8882,1192,92
8883,1192,142
8884,1192,104
8885,1193,98
8886,1193,28
8887,1193,147
8888,1193,59
8889,1193,193
8890,1193,78
8891,1193,87
8892,1193,111
8893,1193,109
8894,1193,4
8895,1194,123
8896,1194,71
8897,1196,145
8898,1196,48
8899,1196,41
8900,1196,60
8901,1196,22
8902,1197,55
8903,1197,196
8904,1197,185
8905,1197,187
8906,1197,144
8907,1197,183
8908,1197,140
8909,1197,103
8910,1197,80
8911,1199,149
8912,1199,11
8913,1199,108
8914,1199,112
8915,1199,178
8916,1199,45
8917,1199,109
8918,1199,45
8919,1199,40
8920,1199,156
8921,1199,29
8922,1199,9
8923,1199,93
8924,1200,181
8925,1200,167
8926,1200,118
8927,1200,171
8928,1200,131
8929,1200,121
8930,1200,60
8931,1200,101
8932,1200,119
8933,1201,78
8934,1201,119
8935,1201,42
8936,1201,161
8937,1202,105
8938,1202,180
8939,1202,118
8940,1202,59
8941,1202,154
8942,1202,36
8943,1202,12
8944,1202,138
8945,1202,2
8946,1202,46
8947,1202,45
8948,1202,77
8949,1202,58
8950,1202,85
8951,1202,5
8952,1202,60
8953,1202,121
8954,1202,1
8955,1202,39
8956,1202,144
8957,1202,79
8958,1203,135
8959,1203,99
8960,1203,70
8961,1203,171
8962,1203,171
8963,1203,28
8964,1203,25
8965,1203,109
8966,1203,19
8967,1203,196
8968,1203,12
8969,1203,144
8970,1203,112
8971,1203,172
8972,1203,119
8973,1203,199
8974,1203,138
8975,1203,141
8976,1203,5
8977,1203,53
8978,1203,91
8979,1203,9
8980,1203,135
8981,1203,51
8982,1203,87
8983,1203,183
8984,1203,26
8985,1203,128
8986,1204,27
8987,1204,127
8988,1204,120
8989,1204,168
8990,1204,142
8991,1204,182
8992,1204,147
8993,1204,18
8994,1204,141
8995,1205,118
8996,1205,119
8997,1205,106
8998,1205,39
8999,1205,59
9000,1205,46
9001,1205,88
9002,1205,186
9003,1205,112
9004,1205,111
9005,1209,137
9006,1209,116
9007,1209,106
9008,1209,33
9009,1209,72
9010,1209,163
9011,1209,63
9012,1209,25
9013,1209,60
9014,1209,23
9015,1209,196
9016,1209,125
9017,1209,155
9018,1210,25
9019,1210,186
9020,1210,34
9021,1210,160
9022,1210,56
9023,1210,61
9024,1210,6
9025,1210,194
9026,1210,8
9027,1211,52
9028,1211,111
9029,1211,95
9030,1211,56
9031,1211,133
9032,1211,152
9033,1211,15
9034,1212,166
9035,1212,145
9036,1212,110
9037,1212,58
9038,1212,38
9039,1212,74
9040,1212,139
9041,1212,190
9042,1212,71
9043,1213,62
9044,1213,113
9045,1213,101
9046,1213,57
9047,1213,166
9048,1213,27
9049,1213,143
9050,1213,65
9051,1213,137
9052,1213,62
9053,1213,21
9054,1213,184
9055,1213,84
9056,1213,129
9057,1213,184
9058,1213,167
9059,1213,180
9060,1213,100
9061,1213,161
9062,1213,57
9063,1213,34
9064,1213,57
9065,1213,170
9066,1213,111
9067,1213,3
9068,1213,167
9069,1214,196
9070,1214,168
9071,1214,64
9072,1214,78
9073,1214,12
9074,1214,45
9075,1214,64
9076,1214,7
9077,1214,169
9078,1214,57
9079,1214,27
9080,1214,46
9081,1214,108
9082,1214,30
9083,1215,136
9084,1215,69
9085,1215,183
9086,1215,60
9087,1216,1
9088,1216,89
9089,1216,183
9090,1216,101
9091,1216,69
9092,1217,111
9093,1217,84
9094,1217,65
9095,1217,146
9096,1217,195
9097,1217,28
9098,1217,28
9099,1217,69
9100,1217,76
9101,1217,117
9102,1219,98
9103,1219,193
9104,1219,61
9105,1219,41
9106,1220,179
9107,1220,169
9108,1220,73
9109,1220,41
9110,1220,118
9111,1220,162
9112,1220,30
9113,1220,180
9114,1220,108
9115,1220,107
9116,1220,73
9117,1221,163
9118,1221,181
9119,1222,147
9120,1222,12
9121,1222,93
9122,1222,130
9123,1222,63
9124,1222,6
9125,1222,100
9126,1222,26
9127,1222,73
9128,1222,135
9129,1222,77
9130,1222,61
9131,1222,7
9132,1222,51
9133,1222,141
9134,1222,45
9135,1222,44
9136,1222,126
9137,1223,68
9138,1223,111
9139,1225,102
9140,1225,147
9141,1225,29
9142,1225,173
9143,1225,85
9144,1225,28
9145,1225,143
9146,1225,169
9147,1225,5
9148,1225,62
9149,1225,89
9150,1225,111
9151,1225,134
9152,1225,142
9153,1225,6
9154,1225,55
9155,1225,147
9156,1225,73
9157,1225,45
9158,1225,171
9159,1226,180
9160,1226,175
9161,1226,62
9162,1226,148
9163,1226,155
9164,1226,30
9165,1226,89
9166,1226,83
9167,1226,124
9168,1226,104
9169,1226,74
9170,1226,81
9171,1226,57
9172,1226,181
9173,1226,29
9174,1226,99
9175,1226,169
9176,1226,62
9177,1226,48
9178,1226,57
9179,1226,156
9180,1227,46
9181,1227,125
9182,1227,138
9183,1227,4
9184,1227,31
9185,1227,137
9186,1227,69
9187,1227,147
9188,1227,113
9189,1228,98
9190,1228,170
9191,1228,153
9192,1228,50
9193,1228,165
9194,1228,125
9195,1228,186
9196,1228,103
9197,1228,90
9198,1228,39
9199,1228,98
9200,1228,63
9201,1228,101
9202,1228,177
9203,1228,130
9204,1228,113
9205,1228,11
9206,1228,100
9207,1229,66
9208,1229,26
9209,1229,178
9210,1229,149
9211,1229,192
9212,1229,149
9213,1229,79
9214,1229,159
9215,1229,112
9216,1229,79
9217,1229,199
9218,1229,115
9219,1229,176
9220,1229,126
9221,1230,158
9222,1230,10
9223,1230,154
9224,1230,55
9225,1230,4
9226,1230,122
9227,1230,141
9228,1230,195
9229,1230,83
9230,1231,91
9231,1231,105
9232,1231,187
9233,1231,51
9234,1231,113
9235,1231,75
9236,1231,57
9237,1232,175
9238,1232,151
9239,1232,14
9240,1232,151
9241,1232,111
9242,1232,107
9243,1232,148
9244,1232,180
9245,1232,188
9246,1232,119
9247,1232,99
9248,1232,166
9249,1232,184
9250,1232,182
9251,1232,54
9252,1232,150
9253,1232,96
9254,1232,94
9255,1232,150
9256,1232,74
9257,1232,96
9258,1232,106
9259,1232,22
9260,1232,149
9261,1232,61
9262,1232,82
9263,1232,195
9264,1232,87
9265,1232,148
9266,1232,120
9267,1234,83
9268,1234,186
9269,1234,133
9270,1234,180
9271,1234,42
9272,1234,118
9273,1234,60
9274,1234,191
9275,1234,49
9276,1234,135
9277,1234,191
9278,1234,97
9279,1234,10
9280,1234,28
9281,1234,159
9282,1234,88
9283,1234,35
9284,1236,120
9285,1236,47
9286,1236,116
9287,1236,171
9288,1236,155
9289,1236,187
9290,1236,44
9291,1236,62
9292,1236,162
9293,1237,200
9294,1237,40
9295,1237,169
9296,1237,143
9297,1237,7
9298,1237,95
9299,1237,65
9300,1237,186
9301,1237,12
9302,1237,52
9303,1238,69
9304,1238,13
9305,1238,175
9306,1238,151
9307,1238,76
9308,1238,47
9309,1238,197
9310,1238,157
9311,1238,96
9312,1238,150
9313,1238,7
9314,1240,69
9315,1240,129
9316,1240,28
9317,1240,52
9318,1240,163
9319,1240,92
9320,1240,64
9321,1240,153
9322,1240,112
9323,1240,121
9324,1240,51
9325,1240,69
9326,1240,54
9327,1240,87
9328,1240,145
9329,1240,172
9330,1240,60
9331,1240,113
9332,1240,74
9333,1240,115
9334,1240,161
9335,1240,160
9336,1240,81
9337,1240,101
9338,1240,195
9339,1240,68
9340,1240,101
9341,1240,132
9342,1241,60
9343,1241,183
9344,1241,191
9345,1241,60
9346,1241,105
9347,1242,9
9348,1242,61
9349,1242,187
9350,1242,16
9351,1243,189
9352,1243,143
9353,1243,39
9354,1243,99
9355,1243,93
9356,1243,109
9357,1243,10
9358,1243,53
9359,1243,50
9360,1243,63
9361,1243,130
9362,1243,156
9363,1243,11
9364,1243,85
9365,1243,22
9366,1243,31
9367,1243,200
9368,1243,162
9369,1243,179
9370,1243,152
9371,1243,122
9372,1243,126
9373,1243,98
9374,1243,81
9375,1244,163
9376,1244,55
9377,1244,54
9378,1244,187
9379,1244,53
9380,1245,37
9381,1245,25
9382,1245,3
9383,1246,89
9384,1246,125
9385,1246,29
9386,1246,193
9387,1246,2
9388,1246,132
9389,1246,160
9390,1246,170
9391,1246,76
9392,1246,92
9393,1246,9
9394,1246,196
9395,1247,115
9396,1247,172
9397,1247,107
9398,1247,31
9399,1248,165
9400,1248,64
9401,1248,76
9402,1248,123
9403,1248,75
9404,1248,48
9405,1248,29
9406,1248,33
9407,1248,11
9408,1248,167
9409,1248,189
9410,1248,73
9411,1248,124
9412,1248,104
9413,1249,134
9414,1249,88
9415,1249,4
9416,1249,190
9417,1249,12
9418,1249,79
9419,1250,155
9420,1250,145
9421,1250,44
9422,1250,105
9423,1250,157
9424,1250,142
9425,1250,109
9426,1250,182
9427,1252,148
9428,1252,152
9429,1252,3
9430,1252,136
9431,1252,149
9432,1252,18
9433,1253,170
9434,1253,186
9435,1253,199
9436,1253,55
9437,1253,19
9438,1253,6
9439,1253,57
9440,1253,194
9441,1253,142
9442,1254,80
9443,1254,30
9444,1254,5
9445,1254,120
9446,1254,18
9447,1254,51
9448,1254,132
9449,1254,127
9450,1258,99
9451,1258,164
9452,1258,91
9453,1258,128
9454,1258,26
9455,1259,126
9456,1259,16
9457,1260,145
9458,1262,48
9459,1262,9
9460,1262,58
9461,1262,65
9462,1262,7
9463,1262,128
9464,1262,60
9465,1262,20
9466,1263,28
9467,1263,78
9468,1263,127
9469,1263,64
9470,1263,32
9471,1263,126
9472,1263,6
9473,1263,38
9474,1263,156
9475,1263,50
9476,1263,78
9477,1263,165
9478,1264,148
9479,1264,113
9480,1264,25
9481,1264,62
9482,1264,62
9483,1264,166
9484,1264,194
9485,1264,149
9486,1264,128
9487,1264,152
9488,1264,130
9489,1264,100
9490,1264,130
9491,1264,3
9492,1264,196
9493,1264,98
9494,1264,40
9495,1264,17
9496,1264,19
9497,1264,149
9498,1265,119
9499,1265,86
9500,1265,99
9501,1265,125
9502,1265,38
9503,1265,26
9504,1265,25
9505,1266,55
9506,1266,176
9507,1266,156
9508,1266,16
9509,1266,2
9510,1266,46
9511,1266,114
9512,1266,95
9513,1266,35
9514,1266,200
9515,1266,129
9516,1266,177
9517,1266,29
9518,1266,61
9519,1266,107
9520,1266,149
9521,1266,168
9522,1266,187
9523,1267,166
9524,1267,116
9525,1268,121
9526,1268,120
9527,1268,184
9528,1269,174
9529,1269,178
9530,1269,146
9531,1269,126
9532,1269,94
9533,1269,3
9534,1269,174
9535,1269,197
9536,1269,2
9537,1269,164
9538,1269,129
9539,1269,180
9540,1269,42
9541,1269,142
9542,1269,61
9543,1269,82
9544,1269,167
9545,1269,187
9546,1269,150
9547,1269,157
9548,1269,120
9549,1269,13
9550,1270,67
9551,1270,177
9552,1270,14
9553,1270,95
9554,1270,123
9555,1270,95
9556,1270,37
9557,1270,73
9558,1270,127
9559,1270,30
9560,1270,196
9561,1270,81
9562,1270,17
9563,1270,185
9564,1270,114
9565,1270,5
9566,1270,7
9567,1271,33
9568,1271,152
9569,1271,165
9570,1271,39
9571,1271,182
9572,1271,31
9573,1271,175
9574,1271,56
9575,1271,48
9576,1271,25
9577,1271,73
9578,1272,38
9579,1272,165
9580,1272,71
9581,1272,185
9582,1272,93
9583,1272,53
9584,1272,134
9585,1272,194
9586,1272,21
9587,1272,53
9588,1272,165
9589,1272,58
9590,1272,65
9591,1272,122
9592,1272,26
9593,1272,64
9594,1272,110
9595,1272,80
9596,1272,69
9597,1272,70
9598,1273,56
9599,1273,137
9600,1273,189
9601,1273,123
9602,1273,50
9603,1273,50
9604,1273,140
9605,1274,138
9606,1274,22
9607,1274,149
9608,1274,80
9609,1274,121
9610,1274,171
9611,1274,118
9612,1274,142
9613,1274,151
9614,1274,31
9615,1274,156
9616,1274,20
9617,1274,163
9618,1274,84
9619,1274,172
9620,1274,172
9621,1274,90
9622,1275,6
9623,1275,25
9624,1275,86
9625,1275,124
9626,1275,83
9627,1275,50
9628,1275,176
9629,1275,16
9630,1276,98
9631,1276,19
9632,1280,158
9633,1280,185
9634,1280,176
9635,1280,14
9636,1280,25
9637,1280,67
9638,1280,165
9639,1280,138
9640,1280,8
9641,1280,171
9642,1280,129
9643,1280,85
9644,1280,101
9645,1280,123
9646,1280,179
9647,1280,43
9648,1280,93
9649,1280,136
9650,1281,33
9651,1281,193
9652,1281,93
9653,1281,107
9654,1281,63
9655,1281,123
9656,1281,103
9657,1281,13
9658,1281,38
9659,1281,136
9660,1281,178
9661,1281,38
9662,1281,80
9663,1282,180
9664,1282,156
9665,1282,180
9666,1282,41
9667,1282,146
9668,1282,8
9669,1282,112
9670,1282,142
9671,1283,58
9672,1283,52
9673,1283,57
9674,1283,186
9675,1283,129
9676,1283,96
9677,1283,76
9678,1283,140
9679,1283,75
9680,1283,75
9681,1283,16
9682,1283,160
9683,1283,85
9684,1287,1
9685,1287,197
9686,1287,11
9687,1287,58
9688,1287,120
9689,1287,114
9690,1287,127
9691,1287,171
9692,1287,54
9693,1288,177
9694,1289,99
9695,1289,33
9696,1289,7
9697,1289,27
9698,1289,76
9699,1289,118
9700,1289,39
9701,1289,153
9702,1289,148
9703,1289,152
9704,1289,1
9705,1289,35
9706,1289,134
9707,1289,30
9708,1289,18
9709,1289,49
9710,1289,184
9711,1289,147
9712,1289,26
9713,1289,64
9714,1289,79
9715,1289,7
9716,1290,143
9717,1290,101
9718,1290,61
9719,1290,75
9720,1290,103
9721,1290,1
9722,1290,162
9723,1290,92
9724,1290,123
9725,1290,139
9726,1290,51
9727,1290,181
9728,1290,162
9729,1290,82
9730,1290,99
9731,1290,134
9732,1290,107
9733,1291,16
9734,1291,72
9735,1291,162
9736,1291,88
9737,1291,182
9738,1291,19
9739,1291,191
9740,1291,123
9741,1291,166
9742,1292,12
9743,1292,42
9744,1294,84
9745,1294,8
9746,1294,102
9747,1294,191
9748,1294,189
9749,1294,89
9750,1294,49
9751,1294,170
9752,1294,152
9753,1294,176
9754,1294,20
9755,1294,168
9756,1294,98
9757,1294,34
9758,1294,87
9759,1294,22
9760,1294,148
9761,1294,7
9762,1294,107
9763,1295,115
9764,1295,78
9765,1295,160
9766,1296,74
9767,1296,84
9768,1296,63
9769,1296,40
9770,1296,77
9771,1296,151
9772,1296,172
9773,1296,6
9774,1296,119
9775,1296,196
9776,1297,174
9777,1297,121
9778,1297,78
9779,1297,164
9780,1297,65
9781,1297,188
9782,1297,110
9783,1297,129
9784,1297,130
9785,1297,193
9786,1298,151
9787,1298,86
9788,1298,185
9789,1298,127
9790,1298,162
9791,1298,91
9792,1298,111
9793,1298,148
9794,1298,107
9795,1298,108
9796,1298,31
9797,1298,107
9798,1299,140
9799,1299,129
9800,1299,72
9801,1299,19
9802,1299,199
9803,1299,8
9804,1299,83
9805,1299,136
9806,1299,75
9807,1299,180
9808,1299,173
9809,1299,193
9810,1299,164
9811,1299,158
9812,1299,124
9813,1300,184
9814,1300,185
9815,1300,122
9816,1300,71
9817,1300,93
9818,1300,106
9819,1300,79
9820,1300,147
9821,1300,62
9822,1300,72
9823,1300,98
9824,1300,170
9825,1300,115
9826,1300,147
9827,1300,22
9828,1300,90
9829,1300,98
9830,1300,187
9831,1300,55
9832,1300,25
9833,1301,113
9834,1301,141
9835,1301,164
9836,1301,145
9837,1301,123
9838,1301,23
9839,1301,28
9840,1301,143
9841,1302,107
9842,1302,66
9843,1302,181
9844,1302,45
9845,1302,17
9846,1302,15
9847,1302,14
9848,1302,97
9849,1302,62
9850,1302,95
9851,1302,130
9852,1302,29
9853,1302,10
9854,1302,65
9855,1302,120
9856,1302,72
9857,1302,143
9858,1302,127
9859,1302,47
9860,1302,115
9861,1302,28
9862,1303,41
9863,1303,40
9864,1304,199
9865,1304,149
9866,1304,42
9867,1304,75
9868,1304,67
9869,1304,177
9870,1304,195
9871,1304,50
9872,1304,24
9873,1304,90
9874,1304,157
9875,1304,36
9876,1304,25
9877,1304,147
9878,1304,89
9879,1304,113
9880,1304,155
9881,1304,66
9882,1305,183
9883,1305,99
9884,1305,24
9885,1306,138
9886,1306,160
9887,1306,88
9888,1306,193
9889,1307,32
9890,1307,163
9891,1307,127
9892,1307,38
9893,1307,1
9894,1307,40
9895,1307,32
9896,1307,196
9897,1307,146
9898,1307,177
9899,1307,137
9900,1307,150
9901,1307,6
9902,1307,115
9903,1307,172
9904,1307,22
9905,1307,152
9906,1307,161
9907,1307,28
9908,1308,22
9909,1308,175
9910,1308,135
9911,1308,7
9912,1308,162
9913,1308,182
9914,1308,41
9915,1308,110
9916,1309,186
9917,1309,82
9918,1309,143
9919,1309,196
9920,1309,37
9921,1309,47
9922,1309,160
9923,1309,129
9924,1309,140
9925,1309,78
9926,1309,65
9927,1309,153
9928,1309,166
9929,1309,121
9930,1310,109
9931,1312,156
9932,1312,178
9933,1312,105
9934,1313,61
9935,1313,39
9936,1314,106
9937,1316,74
9938,1316,181
9939,1316,171
9940,1316,54
9941,1316,181
9942,1316,94
9943,1316,40
9944,1317,116
9945,1317,142
9946,1317,105
9947,1317,177
9948,1317,119
9949,1317,36
9950,1317,99
9951,1317,25
9952,1317,146
9953,1317,105
9954,1317,64
9955,1317,130
9956,1317,163
9957,1317,28
9958,1317,13
9959,1317,65
9960,1317,123
9961,1317,190
9962,1317,161
9963,1317,9
9964,1317,109
9965,1317,66
9966,1317,11
9967,1317,90
9968,1317,98
9969,1317,186
9970,1317,193
9971,1317,160
9972,1317,77
9973,1317,169
9974,1317,129
9975,1317,7
9976,1317,101
9977,1317,133
9978,1317,40
9979,1319,81
9980,1319,66
9981,1319,170
9982,1319,83
9983,1319,87
9984,1319,123
9985,1319,195
9986,1319,97
9987,1319,55
9988,1319,28
9989,1319,137
9990,1319,125
9991,1319,36
9992,1319,12
9993,1319,110
9994,1319,105
9995,1319,46
9996,1319,121
9997,1322,153
9998,1322,58
9999,1322,15
10000,1322,141
10001,1322,37
10002,1322,159
10003,1322,150
10004,1322,79
10005,1322,165
10006,1322,157
10007,1322,15
10008,1322,63
10009,1322,129
10010,1322,145
10011,1322,92
10012,1323,142
10013,1323,45
10014,1323,193
10015,1323,133
10016,1323,176
10017,1323,197
10018,1324,124
10019,1324,165
10020,1324,145
10021,1324,178
10022,1324,142
10023,1324,193
10024,1324,92
10025,1324,29
10026,1324,55
10027,1324,60
10028,1324,180
10029,1326,50
10030,1326,188
10031,1326,25
10032,1326,85
10033,1326,168
10034,1328,88
10035,1328,152
10036,1328,143
10037,1328,154
10038,1328,62
10039,1328,190
10040,1328,23
10041,1328,58
10042,1328,90
10043,1328,182
10044,1328,15
10045,1328,19
10046,1328,153
10047,1328,181
10048,1328,170
10049,1328,161
10050,1328,155
10051,1328,79
10052,1328,121
10053,1328,57
10054,1328,51
10055,1328,66
10056,1328,43
10057,1328,108
10058,1328,105
10059,1329,133
10060,1329,156
10061,1329,131
10062,1329,44
10063,1329,146
10064,1329,49
10065,1329,22
10066,1329,103
10067,1329,55
10068,1329,168
10069,1329,19
10070,1329,29
10071,1329,35
10072,1329,163
10073,1329,174
10074,1329,20
10075,1329,168
10076,1329,109
10077,1330,22
10078,1330,109
10079,1330,198
10080,1330,88
10081,1330,57
10082,1330,65
10083,1330,174
10084,1330,185
10085,1330,158
10086,1330,102
10087,1331,118
10088,1331,158
10089,1331,19
10090,1331,140
10091,1331,29
10092,1332,139
10093,1332,49
10094,1332,14
10095,1332,21
10096,1332,89
10097,1332,33
10098,1332,143
10099,1332,115
10100,1332,200
10101,1332,68
10102,1332,90
10103,1333,111
10104,1334,193
10105,1334,186
10106,1335,24
10107,1335,2
10108,1335,176
10109,1335,183
10110,1335,67
10111,1335,195
10112,1335,22
10113,1335,74
10114,1335,189
10115,1335,76
10116,1335,96
10117,1335,50
10118,1335,141
10119,1335,30
10120,1335,113
10121,1335,164
10122,1335,33
10123,1335,194
10124,1335,46
10125,1335,84
10126,1335,47
10127,1335,122
10128,1335,144
10129,1335,40
10130,1338,122
10131,1338,100
10132,1338,89
10133,1341,133
10134,1341,150
10135,1341,198
10136,1341,115
10137,1341,61
10138,1341,100
10139,1341,198
10140,1341,197
10141,1341,4
10142,1341,26
10143,1341,151
10144,1341,16
10145,1342,157
10146,1342,93
10147,1342,78
10148,1342,111
10149,1342,86
10150,1342,37
10151,1342,151
10152,1342,88
10153,1342,79
10154,1342,157
10155,1342,35
10156,1342,17
10157,1343,100
10158,1343,135
10159,1343,83
10160,1343,191
10161,1343,8
10162,1343,195
10163,1343,3
10164,1344,15
10165,1344,157
10166,1344,109
10167,1344,103
10168,1344,28
10169,1344,2
10170,1344,9
10171,1344,152
10172,1344,32
10173,1344,23
10174,1344,86
10175,1344,124
10176,1344,94
10177,1344,140
10178,1344,140
10179,1344,35
10180,1344,121
10181,1344,87
10182,1344,1
10183,1344,73
10184,1344,20
10185,1346,39
10186,1348,135
10187,1348,23
10188,1348,61
10189,1348,26
10190,1348,6
10191,1348,77
10192,1348,69
10193,1348,152
10194,1349,21
10195,1349,94
10196,1349,1
10197,1349,88
10198,1349,8
10199,1349,160
10200,1349,90
10201,1349,72
10202,1349,116
10203,1349,46
10204,1349,84
10205,1349,191
10206,1349,142
10207,1349,122
10208,1349,108
10209,1349,171
10210,1349,126
10211,1349,171
10212,1349,115
10213,1349,198
10214,1349,73
10215,1349,100
10216,1349,98
10217,1349,189
10218,1349,68
10219,1349,47
10220,1349,18
10221,1349,25
10222,1349,20
10223,1349,61
10224,1349,197
10225,1349,70
10226,1350,179
10227,1350,43
10228,1350,129
10229,1350,9
10230,1350,155
10231,1350,97
10232,1350,128
10233,1350,145
10234,1350,22
10235,1350,200
10236,1350,110
10237,1350,58
10238,1350,9
10239,1350,78
10240,1350,23
10241,1351,130
10242,1351,80
10243,1351,1
10244,1351,137
10245,1351,152
10246,1351,61
10247,1351,150
10248,1351,88
10249,1351,100
10250,1352,142
10251,1352,17
10252,1352,197
10253,1352,182
10254,1352,141
10255,1352,42
10256,1352,185
10257,1352,187
10258,1352,140
10259,1352,84
10260,1352,114
10261,1352,68
10262,1352,191
10263,1352,89
10264,1352,60
10265,1352,110
10266,1352,31
10267,1352,86
10268,1352,10
10269,1352,98
10270,1352,63
10271,1352,101
10272,1352,22
10273,1352,177
10274,1352,62
10275,1352,28
10276,1352,21
10277,1352,125
10278,1352,79
10279,1352,131
10280,1352,58
10281,1352,116
10282,1352,76
10283,1352,93
10284,1352,123
10285,1352,75
10286,1352,159
10287,1352,99
10288,1352,36
10289,1354,111
10290,1354,133
10291,1354,53
10292,1354,91
10293,1354,152
10294,1354,67
10295,1354,46
10296,1354,163
10297,1354,58
10298,1354,173
10299,1354,94
10300,1354,71
10301,1354,178
10302,1354,104
10303,1354,5
10304,1354,52
10305,1354,63
10306,1354,48
10307,1354,29
10308,1354,91
10309,1355,165
10310,1355,34
10311,1356,34
10312,1356,105
10313,1356,52
10314,1356,79
10315,1356,115
10316,1356,14
10317,1356,192
10318,1356,86
10319,1356,146
10320,1356,165
10321,1357,178
10322,1357,20
10323,1357,20
10324,1357,157
10325,1357,98
10326,1357,115
10327,1357,10
10328,1357,179
10329,1357,72
10330,1357,157
10331,1357,169
10332,1357,124
10333,1357,189
10334,1358,69
10335,1358,13
10336,1358,167
10337,1358,104
10338,1358,3
10339,1358,54
10340,1358,168
10341,1358,60
10342,1358,125
10343,1358,29
10344,1358,126
10345,1358,21
10346,1358,183
10347,1358,116
10348,1358,86
10349,1358,75
10350,1358,34
10351,1359,181
10352,1359,23
10353,1363,186
10354,1363,145
10355,1363,82
10356,1363,36
10357,1364,132
10358,1364,129
10359,1364,79
10360,1364,38
10361,1365,47
10362,1365,39
10363,1365,154
10364,1365,67
10365,1365,70
10366,1366,109
10367,1366,12
10368,1366,97
10369,1366,132
10370,1366,75
10371,1366,78
10372,1366,74
10373,1366,184
10374,1366,141
10375,1366,178
10376,1366,61
